"locationId","locationName","publicLocationName","latitude","longitude","offline","pm01","pm02","pm10","pm003Count","atmp","rhum","rco2","tvoc","wifi","timestamp","tvocIndex","noxIndex","heatindex","publicPlaceName","publicPlaceUrl","publicContributorName","timezone","model","firmwareVersion"
75441,"Greenfield, MA","Greenfield, MA",42.64205991967381,-72.60500930349446,FALSE,2,3.33,3.33,493,11.3,44.21,445,290.05316,-73,"2025-03-29T03:44:41.000Z",261,1,8.3,NA,NA,"Daniel Goepp","America/New_York","O-1PS","3.1.21"
75443,"Deer Park, Red Deer","Deer Park, Red Deer",52.26572,-113.75666,FALSE,5,7.5,7.5,775.5,1.57,51.3,394,42.37949,-57,"2025-03-29T03:44:58.000Z",42,27,-4.4,NA,NA,"GK","America/Edmonton","O-1PS","3.1.21"
75453,"Citadel","Citadel",51.1412128,-114.1743663,FALSE,1,1,1,290.5,2.2,50,407,NA,-49,"2025-03-29T03:44:38.000Z",NA,NA,-3.9,NA,NA,"Anonymous","America/Edmonton","O-1PS","3.1.21"
75593,"Greenwood","Greenwood",47.6989583,-122.3493138,FALSE,1,1.33,1.67,255,12.58,59.49,407,23.703487,-65,"2025-03-29T03:44:56.000Z",19,6,9.4,NA,NA,"Sigrun","America/Los_Angeles","O-1PS","3.1.21"
75604,"Rangsit - Nakhon Nayok 25","Rangsit - Nakhon Nayok 25",13.990582062342105,100.63521933513957,FALSE,35.83,65.17,72.67,9800.5,31.9,51.11,407.33,136.50624,-44,"2025-03-29T03:44:32.000Z",142.25,1,43,NA,NA,"Wit","Asia/Bangkok","O-1PS","3.1.21"
75749,"Castle","Castle",34.0786186192859,-117.6439208543013,FALSE,2,4,5.83,497,16.4,52.3,397,152.54291,-58,"2025-03-29T03:44:56.000Z",157,10,14.4,NA,NA,NA,"America/Los_Angeles","O-1PS","3.1.21"
75755,"PTA-NORTH","PTA-NORTH",-25.68150602774,28.156085321723886,FALSE,9.17,14.83,14.83,1710,19.3,72.11,447,82.71652,-81,"2025-03-29T03:44:48.000Z",88,1,17.8,NA,NA,NA,"Africa/Johannesburg","O-1PS","3.1.21"
75772,"In Gumpolding, 4062 Kirchberg, AT - Airgradient Outdoor","In Gumpolding, 4062 Kirchberg, AT - Airgradient Outdoor",48.26542,14.14382,FALSE,19.08,37.5,44.42,3453.75,15.38,46.69,NA,68.1981,-81,"2025-03-29T03:45:15.000Z",72,46,13.3,NA,NA,"Airgradient Outdoor User","Europe/Vienna","O-1PP","3.1.21"
75775,"Portage Park - Chicago","Portage Park - Chicago",41.9480557275771,-87.74637848791646,FALSE,2,3.67,3.67,529,22.2,42,428.33,23.76689,-60,"2025-03-29T03:45:08.000Z",19.08,1,21.1,NA,NA,"Don Madden","America/Chicago","O-1PS","3.1.21"
75795,"Huntsville","Huntsville",34.7608,-86.7184,FALSE,27,41,49,5685,22.7,36.7,430,139.44551,-52,"2025-03-29T03:44:18.000Z",145,1,21.7,NA,NA,"Andy","America/Chicago","O-1PP","3.1.21"
75826,"Anor Londo","Anor Londo",50.81178348852564,4.348504961741019,FALSE,8.33,12.83,13.33,1534.5,12.5,57.09,416,35.779415,-70,"2025-03-29T03:44:38.000Z",34,2,9.4,NA,NA,"Lothric","Europe/Brussels","O-1PS","3.1.21"
75950,"West Goshen, PA","West Goshen, PA",39.95932074588951,-75.57059112037254,FALSE,12.33,17.67,18.17,2206.5,14.8,56.78,435,673.2845,-72,"2025-03-29T03:44:49.000Z",413,1,12.2,NA,NA,NA,"America/New_York","O-1PS","3.1.21"
75971,"Bassersdorf","Bassersdorf",47.4431568,8.6385138,FALSE,23.83,39.33,46.67,4399,10.88,68.88,441,176.30742,-72,"2025-03-29T03:44:40.000Z",177.75,1,7.8,NA,NA,"Bassi","Europe/Zurich","O-1PS","3.1.21"
75989,"Finn Hill","Finn Hill",47.729339578766535,-122.22256297421109,FALSE,0.17,0.33,0.33,207.5,11.5,66.99,414,NA,-56,"2025-03-29T03:45:05.000Z",NA,NA,8.3,NA,NA,"Steve","America/Los_Angeles","O-1PS","3.1.21"
76002,"Downtown Austin","Downtown Austin",30.2668753,-97.7521004,FALSE,8.67,11.5,11.5,1589,22.2,58.71,424.33,144.21764,-71,"2025-03-29T03:44:23.000Z",149.42,1,21.1,NA,NA,NA,"America/Chicago","O-1PS","3.1.21"
76054,"Ellados Street Ypsonas","Ellados Street Ypsonas",34.694593,32.9601776,FALSE,3,4.67,5,673,17.42,54.51,413,109.0367,-61,"2025-03-29T03:45:06.000Z",115.5,3,15.6,NA,NA,"Concerned citizen","Asia/Nicosia","O-1PS","3.1.21"
76270,"Farron","Farron",50.82720180961881,4.364362411157264,FALSE,10.6,19.7,20,1857,10.4,64.1,415,69.98301,-75,"2025-03-29T03:44:45.000Z",74,2,7.2,NA,NA,"Lothric","Europe/Brussels","O-1PS","0.6.4"
76276,"Eratini","Eratini",38.35994399752043,22.233977338823223,FALSE,2.83,5.33,5.33,670.5,15.6,65.58,418.67,NA,-54,"2025-03-29T03:44:58.000Z",NA,NA,13.3,NA,NA,NA,"America/New_York","O-1PP","3.1.21"
76278,"Pettaquamscutt Cove","Pettaquamscutt Cove",41.446105429554045,-71.45427234028364,FALSE,4.17,6.83,6.83,935,11.7,59.8,423,45.2362,-55,"2025-03-29T03:44:21.000Z",45.42,1,8.9,NA,NA,"CBluto","America/New_York","O-1PS","3.1.21"
76281,"CAP / TEMP 01 SW, KZN, ZA.","CAP / TEMP 01 SW, KZN, ZA.",-29.483665849307624,31.241940434393058,FALSE,1.67,3.58,4.5,477.75,23.27,65.8,NA,NA,-71,"2025-03-29T03:44:51.000Z",NA,NA,22.2,NA,"https://cap-mzansi.com/airgradient-map/","Communities Against Pollution (CAP)","Africa/Johannesburg","O-1PP","3.1.21"
76308,"Arvada, CO","Arvada, CO",39.82014801379358,-105.15061484437761,FALSE,0.67,1.17,1.17,385,19.6,27.92,424.67,117.72539,-65,"2025-03-29T03:45:16.000Z",124.17,1,17.8,NA,NA,"gregshep","America/Denver","O-1PS","3.1.21"
76314,"Denman Prospect","Denman Prospect",-35.30220102708533,149.03298022655412,FALSE,0,0,0,120,19.6,70.21,396,205.67303,-57,"2025-03-29T03:44:36.000Z",201.67,1,17.8,NA,NA,NA,"Australia/Sydney","O-1PS","3.1.21"
76315,"Kenmure","Kenmure",-45.887394879375385,170.46808104747197,FALSE,3.17,5,5,673.5,22.6,51.29,421,171.22481,-58,"2025-03-29T03:45:02.000Z",173.42,1,21.7,NA,"https://akv.nz","Aroha Kaikorai Valley","Pacific/Auckland","O-1PS","3.1.21"
76343,"South Gaylord St, Denver, CO","South Gaylord St, Denver, CO",39.70130031901689,-104.96174717991119,FALSE,1,4,4.5,497.5,18.6,27.7,424,79.95195,-53,"2025-03-29T03:45:02.000Z",85,1,16.7,NA,NA,"Andrew Morris","America/Denver","O-1PS","3.1.21"
76373,"Nobleton","Nobleton",43.902187,-79.652702,FALSE,7.5,10,11.67,1195.5,7.9,60.93,404,160.39572,-55,"2025-03-29T03:45:13.000Z",164,1,3.9,NA,NA,"Cai","America/Montreal","O-1PS","3.1.21"
76398,"Lussy","Lussy",46.501014,6.451581,FALSE,12.5,27.83,29.83,2368,12.7,48.43,404.33,14.310308,-41,"2025-03-29T03:44:51.000Z",7,4,10,NA,NA,"fd","Europe/Zurich","O-1PST","3.1.21"
76408,"Uithoorn-02","Uithoorn-02",52.2446266,4.8317337,FALSE,5.67,8.67,9.17,705,9.1,70.12,NA,20.609573,-74,"2025-03-29T03:44:21.000Z",15.08,6,5.6,NA,"https://www.m2sat.com/m2sat-iot-platform","M2Sat, Sat IoT Lab","Europe/Amsterdam","O-1PS","3.1.21"
76421,"Rose Park, Missoula","Rose Park, Missoula",46.856686,-114.005259,FALSE,0,0.67,0.67,208,10.62,54.4,403,147.49094,-57,"2025-03-29T03:44:28.000Z",152.42,2,7.2,NA,NA,NA,"America/Denver","O-1PS","3.1.21"
76455,"Peterlee Claire rd","Peterlee Claire rd",54.755264,-1.3492718,FALSE,1,1.17,1.17,300.5,8.1,60.28,407,153.46564,-64,"2025-03-29T03:44:51.000Z",157.83,4,3.9,NA,NA,"Anonymous","Europe/London","O-1PS","3.1.21"
76458,"castaic_ca","castaic_ca",34.495745,-118.6269647,FALSE,0.67,1.33,1.33,265,18.2,34.05,446,57.080452,-48,"2025-03-29T03:44:17.000Z",59.33,4.17,16.7,NA,NA,"air_bending_bud","America/Los_Angeles","O-1PS","3.1.21"
76472,"bodzas","bodzas",47.503092,21.768258,FALSE,19,32,34,NA,12.6,68,NA,93.979355,-66,"2025-03-29T03:45:13.000Z",100,11,10,NA,NA,"Baseball","Europe/Budapest","O-1PS",NA
76603,"Home One Air-Outdoor ","Home One Air-Outdoor ",48.392165,15.923635,FALSE,25,49,60.5,5162,12.1,71.85,423.67,191.0641,-42,"2025-03-29T03:45:13.000Z",190,1,9.4,NA,NA,"Christian","Europe/Vienna","O-1PS","3.1.21"
76611,"Siththimaavaa Hingun","Siththimaavaa Hingun",4.17278,73.510272,FALSE,17.67,25.33,25.33,3180,30.53,51.6,399,31.646801,-65,"2025-03-29T03:44:55.000Z",28.92,1,37.9,NA,NA,"Maiha Hameed","Asia/Tashkent","O-1PS","3.1.21"
76645,"Hillview and Horcajo","Hillview and Horcajo",37.450629,-121.893948,FALSE,1.83,3.17,3.17,409.5,14.6,49.95,416,86.43402,-62,"2025-03-29T03:44:40.000Z",92,4,12.2,NA,NA,NA,"America/Los_Angeles","O-1PS","3.1.21"
76646,"Kambah","Kambah",-35.3759889,149.0701436,FALSE,0,0,0,117,19.3,73.9,399,159.26396,-54,"2025-03-29T03:43:16.000Z",163,1,17.8,NA,NA,NA,"Australia/Sydney","O-1PS",NA
76802,"Town of Peace River","Town of Peace River",56.240598,-117.296529,FALSE,0,1.5,2,249.5,1.92,38.27,402.67,312.72385,-47,"2025-03-29T03:44:23.000Z",274.83,1,-4.4,NA,NA,"Shaun","America/Edmonton","O-1PS","3.1.21"
76804,"Picardy","Picardy",37.77372,-122.18827,FALSE,2.67,3.67,3.67,479,15.3,52.48,411,52.498493,-67,"2025-03-29T03:44:32.000Z",54,3,12.8,NA,NA,"Picardy","America/Los_Angeles","O-1PS","3.1.21"
76911,"Riverbend","Riverbend",50.966232,-114.007953,FALSE,2,4,4.83,453.5,3.2,55.2,410,61.140717,-40,"2025-03-29T03:45:10.000Z",64,4,-2.2,NA,NA,NA,"America/Edmonton","O-1PS","3.1.21"
77063,"Overloon","Overloon",51.5722,5.95044,FALSE,8.67,15.33,15.5,1472.5,11.1,62.5,420,53.78243,-87,"2025-03-29T03:44:21.000Z",55.5,7,7.8,NA,NA,"Jari","Europe/Amsterdam","O-1PS","3.1.21"
77068,"Amsterdam City Center","Amsterdam City Center",52.369839,4.906271,FALSE,3.83,6,7.17,827,12.1,58,418.33,82.87378,-72,"2025-03-29T03:44:25.000Z",88.17,3,9.4,NA,NA,NA,"Europe/Amsterdam","O-1PST","3.1.21"
77072,"IJmuiden","IJmuiden",52.4553871,4.6241595,FALSE,9.67,16.33,19.33,1874,10.53,67.6,415.67,166.39313,-55,"2025-03-29T03:44:18.000Z",169.25,2,7.2,NA,NA,"Olaf","Europe/Amsterdam","O-1PST","3.1.21"
77083,"Farthing downs","Farthing downs",51.3082,-0.1365,FALSE,1,2,2,297.5,8.7,56.69,422.33,253.64752,-53,"2025-03-29T03:44:16.000Z",237,2,5,NA,NA,"Nabu Casa UK","Europe/London","O-1PST","3.1.21"
77106,"Frankland","Frankland",-41.446,147.141,FALSE,2.83,4.83,4.83,606.5,25.6,39.15,408,50.648674,-40,"2025-03-29T03:44:20.000Z",51.83,1,25.2,NA,NA,"Kev","Australia/Hobart","O-1PST","3.1.21"
77132,"Cienega Irvine","Cienega Irvine",33.696379,-117.718523,FALSE,0,0.33,2.33,154.67,18.3,50.39,400.67,107.55332,-77,"2025-03-29T03:44:36.000Z",114,7,16.7,NA,NA,"Portola Springs, Irvine","America/Vancouver","O-1PS","3.1.21"
77135,"Near Bay 50 St","Near Bay 50 St",40.5887458,-73.9838231,FALSE,15,11.96128,21,2673,14.3,55.8,472,462.01642,-50,"2025-03-29T03:44:22.000Z",348,2,11.7,NA,NA,"Sebastian","America/New_York","O-1PS",NA
77141,"North Nanaimo ","North Nanaimo ",49.23,-124,FALSE,0.33,1,1,243.5,11.6,68.28,406,35.43604,-70,"2025-03-29T03:44:30.000Z",33.58,3,8.3,NA,NA,"Eyes","America/Vancouver","O-1PS","3.1.21"
77164,"Wauna","Wauna",47.37602557290359,-122.67843686120273,FALSE,0.5,1.5,1.67,188,13.38,55.5,415,38.30696,-61,"2025-03-29T03:44:54.000Z",37.08,2,10.6,NA,NA,"DFS","America/Los_Angeles","O-1PST","3.1.21"
77166,"Ngwewere","Ngwewere",-15.308567,28.352501,FALSE,3.83,6.83,9.17,453.83,20,58.35,432,73.6503,-39,"2025-03-29T03:44:53.000Z",78.08,1,18.3,NA,NA,"Jon Stacey","Africa/Johannesburg","O-1PS","3.1.21"
77168,"Morais Soares, Lisbon","Morais Soares, Lisbon",38.73214,-9.128491,FALSE,4.17,8.83,9.83,1101,15.2,60.48,392.67,101.43384,-75,"2025-03-29T03:44:22.000Z",107.75,2,12.8,NA,NA,"steak113","Europe/Lisbon","O-1PST","3.1.21"
77172,"Technikum/Turmhaldenstrasse","Technikum/Turmhaldenstrasse",47.4975207,8.7276939,FALSE,20,32.67,35.67,3498.5,12.9,64.4,459,112.52049,-74,"2025-03-29T03:44:27.000Z",119,1,10,NA,NA,"Simon","Europe/Zurich","O-1PST","3.1.21"
77175,"Bumblebee","Bumblebee",48.45468397765056,-122.2493845224,FALSE,0,0,0,98.5,13.2,55.18,410,26.088324,-66,"2025-03-29T03:45:15.000Z",22,3,10.6,NA,NA,"DigitalKloc","America/Vancouver","O-1PST","3.1.21"
77242,"Karang Joang - Nafas","Karang Joang - Nafas",-1.186189,116.895236,FALSE,4,6,7.5,471.67,34.88,48.15,422.67,148.48941,-70,"2025-03-29T03:45:01.000Z",153.33,1,53.2,NA,NA,NA,"Asia/Jakarta","O-1PS","3.1.21"
77245,"Pemogan - Nafas","Pemogan - Nafas",-8.707819,115.205047,FALSE,0.83,1,1,322,30.8,57.04,417,49.375214,-58,"2025-03-29T03:45:03.000Z",50.33,1,41.5,NA,NA,NA,"Asia/Jakarta","O-1PS","3.1.21"
77247,"Tonja - Nafas","Tonja - Nafas",-8.632781,115.229004,FALSE,1.17,2.67,2.67,482.5,29.77,54.25,409,40.71875,-80,"2025-03-29T03:44:38.000Z",40,1,36.6,NA,NA,NA,"Asia/Jakarta","O-1PS","3.1.21"
77250,"Karampuang - Nafas","Karampuang - Nafas",-5.145787,119.448043,FALSE,5.33,8,8,1054,29.4,54,401.67,48.24962,-62,"2025-03-29T03:44:33.000Z",49,1,35.2,NA,NA,NA,"Asia/Jakarta","O-1PS","3.1.21"
77256,"Kalidoni - Nafas","Kalidoni - Nafas",-2.96866,104.81019,FALSE,4.33,9.17,10.67,578.67,33.03,46.18,429,75.388336,-33,"2025-03-29T03:45:12.000Z",80,2,44.1,NA,NA,NA,"Asia/Jakarta","O-1PS","3.1.21"
77267,"Antang - Nafas","Antang - Nafas",-5.155255,119.489044,FALSE,0.33,3,3,298.33,31.7,50.06,413,69.089516,-51,"2025-03-29T03:44:46.000Z",73,2,41.3,NA,NA,NA,"Asia/Jakarta","O-1PS","3.1.21"
77268,"Padangsambian Kaja - Nafas","Padangsambian Kaja - Nafas",-8.639437,115.185344,FALSE,0,0.17,0.5,168.5,34,43.78,10000,58.093647,-74,"2025-03-29T03:44:24.000Z",60.5,1,46,NA,NA,NA,"Asia/Jakarta","O-1PS","3.1.21"
77269,"Pasar Kliwon - Nafas","Pasar Kliwon - Nafas",-7.59154,110.833932,FALSE,14.33,21.67,22.17,2589,30.07,53.5,411.67,128.94745,-56,"2025-03-29T03:44:24.000Z",135.08,1,37.4,NA,NA,NA,"Asia/Jakarta","O-1PS","3.1.21"
77270,"Gunung Sari Ilir - Nafas","Gunung Sari Ilir - Nafas",-1.26696,116.837159,FALSE,4.5,7.83,11.67,587.17,33.2,49.67,415.67,44.047485,-50,"2025-03-29T03:45:15.000Z",44,1,47.1,NA,NA,NA,"Asia/Jakarta","O-1PS","3.1.21"
77456,"Reno, NV","Reno, NV",39.42807,-119.73738,FALSE,0,0.67,0.67,102,12.3,33.31,404.67,26.088324,-64,"2025-03-29T03:45:13.000Z",22,6,9.4,NA,NA,"Gaius Gracchus","America/Los_Angeles","O-1PST","3.1.21"
77461,"Caxias do Sul","Caxias do Sul",-29.174533,-51.171128,FALSE,13.83,21.67,22.17,2549,23.52,58.1,424,268.39722,-75,"2025-03-29T03:44:50.000Z",247,1,22.8,NA,NA,"gmorais","Europe/Amsterdam","O-1PST","3.1.21"
77673,"Templemars","Templemars",50.57,3.058,FALSE,7.33,11.5,11.5,1194,10.4,60.8,410.67,28.488142,-70,"2025-03-29T03:45:09.000Z",25,3.17,7.2,NA,NA,"BS","Europe/Paris","O-1PST","3.1.21"
77674,"Hellerup Kirkegård","Hellerup Kirkegård",55.731997,12.555849,FALSE,24,40.33,55.5,1242.67,9.35,56.4,438,85.50125,-55,"2025-03-29T03:44:52.000Z",91,1,5.6,NA,NA,"Simon Westenholz","Europe/Copenhagen","O-1PST","3.1.21"
77676,"ARAQMD2","ARAQMD2",41.11492690618598,-81.57304543807466,FALSE,15.5,21.1,21.1,2627,16.4,61.9,419,104.60373,-52,"2025-03-29T03:45:10.000Z",111,1,14.4,NA,NA,"ARAQMD1","America/New_York","O-1PS","0.6.4"
77719,"Appleton","Appleton",44.248282574073066,-88.34194349999052,FALSE,1.5,6.83,6.83,566.5,6.32,70.35,391,33.60178,-70,"2025-03-29T03:44:18.000Z",31.33,4,1.7,NA,NA,"DLO","America/Chicago","O-1PST","3.1.21"
77728,"Schneckenhaus","Schneckenhaus",50.14158833908414,8.721928374041418,FALSE,29.83,53.83,67.33,6699,13.35,52.3,419,42.37949,-62,"2025-03-29T03:44:59.000Z",42,35,10.6,NA,NA,"Schneckenhaus Inc.","Europe/Berlin","O-1PST","3.1.21"
77785,"Schönenbuch","Schönenbuch",47.5391273,7.5075795,FALSE,24.83,46,55.17,4288,11.72,56.83,395,44.047485,-71,"2025-03-29T03:45:03.000Z",44,4,8.9,NA,NA,NA,"Europe/Zurich","O-1PST","3.1.21"
77797,"Spring City","Spring City",40.18876,75.97506,FALSE,13.17,18,18.33,2315.5,14.7,54.9,435.33,208.65793,-51,"2025-03-29T03:44:58.000Z",204,1,12.2,NA,NA,"Shane Riddell","America/New_York","O-1PS","3.1.21"
77798,"Melilla","Melilla",35.2820439,-2.9492541,FALSE,4.17,5.17,5.17,865.5,17.9,41.8,414.67,65.09444,-69,"2025-03-29T03:44:49.000Z",68.5,3,16.1,NA,NA,"Naish","Europe/Madrid","O-1PST","3.1.21"
77818,"Gray, NT, AU","Gray, NT, AU",-12.49273304123627,130.98678639607303,FALSE,0.83,1,1,233,29.3,62.3,406,125.663,-60,"2025-03-29T03:44:24.000Z",131.92,1,37.8,NA,NA,NA,"Australia/Darwin","O-1PST","3.1.21"
77822,"Läckeby","Läckeby",56.77108397336906,16.198715981336267,FALSE,14,26.83,29.33,2146,4.57,63.82,430,60.267643,-58,"2025-03-29T03:44:30.000Z",63,1,-0.6,NA,NA,NA,"Europe/Stockholm","O-1PST","3.1.21"
77909,"Microdistrict 10, Almaty","Microdistrict 10, Almaty",43.2185708,76.8714127,FALSE,7.3,12.4,12.6,1450,23.8,21,432,82.71652,-55,"2025-03-29T03:44:49.000Z",88,1,22.8,NA,NA,"Ravkat Mukhtarov ","Asia/Tashkent","O-1PS","0.6.4"
77954,"SE Christie Place","SE Christie Place",42.4274456,-123.3088031,FALSE,1.67,2.83,3.67,498.5,10.7,65.18,408.67,101.67674,-61,"2025-03-29T03:44:56.000Z",108,5,7.8,NA,NA,NA,"America/Los_Angeles","O-1PP","3.1.21"
77957,"Vandalia Drive","Vandalia Drive",35.8238544,-78.8957213,FALSE,7.33,8.67,9.5,1538.5,20.58,52.29,416.33,NA,-57,"2025-03-29T03:44:40.000Z",NA,NA,19.4,NA,NA,"Someone","America/New_York","O-1PS","3.1.21"
77967,"Golden Beach","Golden Beach",-38.21,147.4,FALSE,NA,NA,NA,0,22.77,57.55,401.33,27.686525,-69,"2025-03-29T03:45:07.000Z",24,6,21.7,NA,NA,NA,"Australia/Sydney","O-1PS","3.1.13"
78063,"Büren, Brenken","Büren, Brenken",51.581921,8.59454,FALSE,26.17,48.33,61.67,1330.5,11.8,55.15,420.33,167.25764,-80,"2025-03-29T03:44:44.000Z",170,2,8.9,NA,NA,NA,"Europe/Berlin","O-1PS","3.1.21"
78092,"Domnesti","Domnesti",44.40255,25.94668,FALSE,23,34.17,40,3585.5,12.7,59.93,400,40.71875,-66,"2025-03-29T03:44:58.000Z",40,6,10,NA,NA,NA,"Europe/Istanbul","O-1PST","3.1.21"
78104,"Galena park","Galena park",29.7436,95.23226,FALSE,3,6.5,7.4,620,21.9,66.1,434,166.1054,-57,"2025-03-29T03:45:13.000Z",169,1,20.6,NA,NA,"ECAGP","America/Chicago","O-1PS","0.6.4"
78115,"Doncaster East","Doncaster East",-37.7996481,145.1544488,FALSE,13.67,20.17,21,2353.5,23.8,49.64,402,40.71875,-71,"2025-03-29T03:45:00.000Z",40,2,22.8,NA,NA,NA,"Australia/Sydney","O-1PST","3.1.21"
78131,"BranchPattern Omaha","BranchPattern Omaha",41.262318643758775,-96.04106007830252,FALSE,4.83,6.5,6.5,957,20.4,52.12,450,148.12701,-67,"2025-03-29T03:45:12.000Z",153,1,18.9,NA,NA,"Sarah Gudeman","America/Detroit","O-1PS","3.1.21"
78133,"Brazil","Brazil",-27.6,-48.51,FALSE,1.5,3.17,3.83,525,26.4,62.6,403,95.649956,-28,"2025-03-29T03:44:49.000Z",101.75,1,27,NA,NA,NA,"America/Sao_Paulo","O-1PS","3.1.21"
78140,"Hunts Point Road","Hunts Point Road",47.64322,-122.22831,FALSE,0.83,1.33,2,302,14.13,61.22,414.67,110.52586,-70,"2025-03-29T03:44:55.000Z",117,3,11.7,NA,"https://mckoss.com","Mike Koss","America/Los_Angeles","O-1PST","3.1.21"
78203,"Mexico City Polanco","Mexico City Polanco",19.434,99.1956,FALSE,10.83,21.67,21.83,805.67,24.2,20.63,455.67,41.40708,-57,"2025-03-29T03:44:23.000Z",40.83,2,23.3,NA,NA,"Ashimet","America/Mexico_City","O-1PS","3.1.21"
78230,"Siavonga","Siavonga",-16.541315,28.707835,FALSE,2.67,3.67,3.67,659.5,24.7,34.55,574,60.267643,-71,"2025-03-29T03:44:47.000Z",63,1,23.9,NA,NA,"Siavonga Harbour 1","Africa/Johannesburg","O-1PST","3.1.21"
78231,"Siavonga Harbour 2","Siavonga Harbour 2",-16.541213,28.708111,FALSE,1.17,1.17,1.17,393.5,25.22,32.4,413,90.18806,-66,"2025-03-29T03:44:46.000Z",96,1,24.5,NA,NA,"Siavonga Harbour 1","Africa/Johannesburg","O-1PST","3.1.21"
78235,"Lake Boren","Lake Boren",47.5329005,-122.1659303,FALSE,1.83,2.17,2.17,398,11.7,63.31,412.67,NA,-57,"2025-03-29T03:44:45.000Z",NA,NA,8.9,NA,NA,NA,"America/Los_Angeles","O-1PST","3.1.21"
78239,"Millbrook Ct.","Millbrook Ct.",40.73707,-75.250876,FALSE,16.5,24.67,25.33,2873,13.28,60.74,454.67,246.4809,-70,"2025-03-29T03:44:43.000Z",232,1,10.6,NA,NA,"ennenine","America/New_York","O-1PST","3.1.21"
78253,"Hobart","Hobart",-42.9011,147.3142,FALSE,0,0,0.67,95.5,18.42,49.19,405.33,35.779415,-42,"2025-03-29T03:44:27.000Z",34,4,16.7,NA,NA,"TWFIT","Australia/Hobart","O-1PP","3.1.21"
78419,"Bremerhaven","Bremerhaven",53.538183,8.594715,FALSE,1.17,5.33,6.17,285.83,12.6,56.65,400,52.498493,-43,"2025-03-29T03:44:35.000Z",54,2,10,NA,NA,"Niklasbhv","Europe/Berlin","O-1PST","3.1.21"
78441,"Hankley Common North","Hankley Common North",51.1808289,-0.7260056,FALSE,1,1.33,1.5,289.5,4.7,69.31,412.33,108.5416,-69,"2025-03-29T03:44:40.000Z",115,4,-0.6,NA,NA,"GavinS","Europe/London","O-1PST","3.1.21"
78444,"Genoa Township","Genoa Township",42.554872,-83.854917,FALSE,5.5,7.83,9.83,1204,18.8,50.22,423,61.140717,-53,"2025-03-29T03:44:50.000Z",64,1,17.2,NA,NA,"CleanAirIsAHumanRight","America/New_York","O-1PP","3.1.21"
78445,"Fairfield Avenue","Fairfield Avenue",41.92650874937315,-87.69594397165164,FALSE,1.83,2.67,2.67,603,21.53,43.13,424,69.089516,-68,"2025-03-29T03:45:08.000Z",73,1,20.6,NA,NA,"kbx81","America/Chicago","O-1PST","3.1.21"
78468,"Ngaliyan - Nafas","Ngaliyan - Nafas",-7.00118,110.34918,FALSE,9.83,14,14.5,2082.5,30.95,52.98,425,34.962364,-63,"2025-03-29T03:44:48.000Z",33,2,40,NA,NA,NA,"Asia/Jakarta","O-1PS","3.1.21"
78483,"9210 Aalborg SØ","9210 Aalborg SØ",57.01713,9.94701,FALSE,7,15,16,1236,9.4,67.8,402,47.405483,-73,"2025-03-29T03:45:09.000Z",48,3,5.6,NA,NA,"Radu","Europe/Copenhagen","O-1PST",NA
78484,"Wayne, NE","Wayne, NE",42.24182907902292,-97.02101387148107,FALSE,20,28.17,28.42,3504.5,19,45.87,NA,NA,-57,"2025-03-29T03:44:24.000Z",NA,NA,18.9,NA,NA,"City of Wayne","America/Chicago",NA,"3.1.21"
78490,"Aurora Reservoir","Aurora Reservoir",39.585895,-104.672676,FALSE,1.5,2,2,391.5,14.63,33.7,409.67,90.18806,-59,"2025-03-29T03:44:25.000Z",96,3,12.2,NA,NA,"Nils O.","America/Denver","O-1PP","3.1.21"
78495,"Turboweb","Turboweb",-45.8796348,170.4704299,FALSE,5,6.17,7.5,1052,18.05,56.87,417.33,52.498493,-71,"2025-03-29T03:44:14.000Z",54,3,16.1,NA,"https://akv.nz","Aroha Kaikorai Valley","Pacific/Auckland","O-1PS","3.1.21"
78520,"North Shore","North Shore",-36.81028613406565,174.72680391701408,FALSE,0,0,0,96,22.98,47.4,435,184.97194,-67,"2025-03-29T03:45:12.000Z",185,1,22.2,NA,NA,"Star168-NZ","Pacific/Auckland","O-1PS","3.1.21"
78554,"Předhradí","Předhradí",50.09193667885269,15.145609951026305,FALSE,16,27,33,3383.75,13.05,54.31,NA,NA,-72,"2025-03-29T03:44:25.000Z",NA,NA,10.6,NA,NA,"Pňov Předhradí","Europe/Prague","O-1PP","3.1.21"
78557,"Eltville, Germany","Eltville, Germany",50.025,8.118,FALSE,18.5,40.33,51.83,3443,11.6,59.92,401,45.722794,-85,"2025-03-29T03:44:32.000Z",46,2,8.3,NA,NA,NA,"Europe/Berlin","O-1PST","3.1.21"
78628,"Dry Creek","Dry Creek",38.73234,-121.358319,FALSE,1,3.67,3.67,436.5,15.9,48.27,412,60.92226,-60,"2025-03-29T03:44:29.000Z",63.75,3,13.9,NA,NA,"mxr662","America/Los_Angeles","O-1PST","3.1.21"
78630,"Saint Michael, MN","Saint Michael, MN",45.2236017,-93.585468,FALSE,3,5.17,5.67,627,8.1,56.87,391,27.686525,-65,"2025-03-29T03:44:46.000Z",24,31,3.9,NA,NA,NA,"America/Chicago","O-1PST","3.1.21"
78634,"Pinecliff","Pinecliff",38.90563597927301,-104.83418284171096,FALSE,2,3.17,3.5,465,18.7,20.52,411,14.310308,-70,"2025-03-29T03:44:44.000Z",7,1,17.2,NA,NA,"Ben W","America/Denver","O-1PST","3.1.21"
